image_id,source_dataset,filepath,original_path,original_class,unified_class,label,group_id,specimen_id,stratum,fold
current_freshwater-59f8bc269260,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_141.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_141.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-59f8bc269260,,Aeromoniasis|current_freshwater,3
current_freshwater-168fef229b7b,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_142.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_142.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-168fef229b7b,,Aeromoniasis|current_freshwater,3
current_freshwater-c851cda2a956,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_253.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_253.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-a7024a326c90,,Aeromoniasis|current_freshwater,3
current_freshwater-a7024a326c90,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_26.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_26.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-a7024a326c90,,Aeromoniasis|current_freshwater,3
current_freshwater-5013f5b2879c,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_266.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_266.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-5013f5b2879c,,Aeromoniasis|current_freshwater,3
current_freshwater-13765e566b45,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_32.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_32.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-13765e566b45,,Aeromoniasis|current_freshwater,3
current_freshwater-f99d3f4a0cc2,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_43.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_43.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-f99d3f4a0cc2,,Aeromoniasis|current_freshwater,3
current_freshwater-5fcf93e9a0db,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_66.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_66.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-28da08fe2313,,Aeromoniasis|current_freshwater,3
current_freshwater-896bb8eb7aee,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_78.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_78.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-896bb8eb7aee,,Aeromoniasis|current_freshwater,3
roboflow-322450d9ef0f,roboflow,data/raw/roboflow/test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-17-_jpg.rf.e656c23c6dc33e5585e0f7bb7693023e.jpg,test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-17-_jpg.rf.e656c23c6dc33e5585e0f7bb7693023e.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,roboflow-139694494ab3,,Aeromoniasis|roboflow,3
roboflow-139694494ab3,roboflow,data/raw/roboflow/test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-35-_jpg.rf.e16f9491f6e1f65727d772f595c7caf5.jpg,test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-35-_jpg.rf.e16f9491f6e1f65727d772f595c7caf5.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,roboflow-139694494ab3,,Aeromoniasis|roboflow,3
roboflow-7c463da16621,roboflow,data/raw/roboflow/train/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-19-_jpg.rf.a91115bc7e8e63cf2817a079d8cd8fc4.jpg,train/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-19-_jpg.rf.a91115bc7e8e63cf2817a079d8cd8fc4.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-64427a2cac11,,Aeromoniasis|current_freshwater,3
roboflow-b2d99123a10b,roboflow,data/raw/roboflow/train/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-40-_jpg.rf.ba1814f055338aa25eec49edb5e430f6.jpg,train/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-40-_jpg.rf.ba1814f055338aa25eec49edb5e430f6.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-7414c56cec1e,,Aeromoniasis|current_freshwater,3
current_freshwater-ae18c17ffa04,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_158.jpg,test_split/Bacterial gill disease_Bacterial gill disease_158.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-ae18c17ffa04,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-a7e59e16b16f,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_172.jpg,test_split/Bacterial gill disease_Bacterial gill disease_172.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-a7e59e16b16f,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-d745af213b62,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_288.jpg,test_split/Bacterial gill disease_Bacterial gill disease_288.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-d745af213b62,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-f661184b44b7,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_35.png,test_split/Bacterial gill disease_Bacterial gill disease_35.png,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-f661184b44b7,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-b9ab80db14b9,current_freshwater,data/raw/current_freshwater/test_split/Bacterial gill disease_Bacterial gill disease_61.jpg,test_split/Bacterial gill disease_Bacterial gill disease_61.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-b9ab80db14b9,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-081b3d858683,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_100.jpg,train_split/Bacterial gill disease/Bacterial gill disease_100.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-081b3d858683,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-5d5b89cf4063,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_119.jpg,train_split/Bacterial gill disease/Bacterial gill disease_119.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-5d5b89cf4063,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-987db00161d0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_137.jpg,train_split/Bacterial gill disease/Bacterial gill disease_137.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-987db00161d0,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-03a16b3f3f1e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_152.jpg,train_split/Bacterial gill disease/Bacterial gill disease_152.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-03a16b3f3f1e,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-01110cea3aa0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_199.jpg,train_split/Bacterial gill disease/Bacterial gill disease_199.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-01110cea3aa0,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-6bdcb45f53dd,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_217.jpg,train_split/Bacterial gill disease/Bacterial gill disease_217.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-6bdcb45f53dd,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-6b1156d08dbb,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_220.jpg,train_split/Bacterial gill disease/Bacterial gill disease_220.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-6b1156d08dbb,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-a534a57cf425,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_225.jpg,train_split/Bacterial gill disease/Bacterial gill disease_225.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-a534a57cf425,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-1655291dad19,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_226.jpg,train_split/Bacterial gill disease/Bacterial gill disease_226.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-1655291dad19,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-636b18e22e6d,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_263.jpg,train_split/Bacterial gill disease/Bacterial gill disease_263.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-636b18e22e6d,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-f017a749e97e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_265.jpg,train_split/Bacterial gill disease/Bacterial gill disease_265.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-f017a749e97e,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-6080123b66b4,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_271.jpg,train_split/Bacterial gill disease/Bacterial gill disease_271.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-6080123b66b4,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-9b502d4bbb30,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_274.jpg,train_split/Bacterial gill disease/Bacterial gill disease_274.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-9b502d4bbb30,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-52b597d83846,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_359.jpg,train_split/Bacterial gill disease/Bacterial gill disease_359.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-52b597d83846,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-16147274aa94,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_45.jpg,train_split/Bacterial gill disease/Bacterial gill disease_45.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-16147274aa94,,Bacterial Gill Disease|roboflow,3
current_freshwater-d74771cd0f30,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_71.jpg,train_split/Bacterial gill disease/Bacterial gill disease_71.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-179b9a61738d,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-d986ad9cc312,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_84.jpg,train_split/Bacterial gill disease/Bacterial gill disease_84.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-d986ad9cc312,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-f2b0fe9fddd4,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_116.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_116.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-f2b0fe9fddd4,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-d47d1636b1e3,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_125.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_125.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-5d5b89cf4063,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-8f223f59099f,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_13.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_13.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-8f223f59099f,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-194fbf1b1e35,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_138.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_138.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-194fbf1b1e35,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-0070002115ec,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_160.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_160.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-0070002115ec,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-2b7907c521e8,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_167.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_167.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-2b7907c521e8,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-f8b257624c86,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_197.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_197.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-f8b257624c86,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-4080d85d13e0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_209.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_209.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-4080d85d13e0,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-179b9a61738d,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_211.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_211.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-179b9a61738d,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-800e3718d046,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_241.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_241.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-800e3718d046,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-e7f74351a66a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_36.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_36.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-e7f74351a66a,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-95cd8cd18487,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_44.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_44.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-01110cea3aa0,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-d31fea63207c,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_60.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_60.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-d31fea63207c,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-910cfedfc7ce,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_86.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_86.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-636b18e22e6d,,Bacterial Gill Disease|current_freshwater,3
current_freshwater-f44a52226040,current_freshwater,data/raw/current_freshwater/train_split/Bacterial gill disease/Bacterial gill disease_aug_95.jpg,train_split/Bacterial gill disease/Bacterial gill disease_aug_95.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-179b9a61738d,,Bacterial Gill Disease|current_freshwater,3
roboflow-c2f553d403a1,roboflow,data/raw/roboflow/test/Bacterial gill disease/Bacterial-gill-disease-16-_jpg.rf.b6cf3b6ad29fc297061ca1462eba2b80.jpg,test/Bacterial gill disease/Bacterial-gill-disease-16-_jpg.rf.b6cf3b6ad29fc297061ca1462eba2b80.jpg,Bacterial gill disease,Bacterial Gill Disease,2,roboflow-c2f553d403a1,,Bacterial Gill Disease|roboflow,3
roboflow-d1a053d80943,roboflow,data/raw/roboflow/train/Bacterial gill disease/Bacterial-gill-disease-33-_jpg.rf.b1333fe611a6c8d508a5659d62b5946a.jpg,train/Bacterial gill disease/Bacterial-gill-disease-33-_jpg.rf.b1333fe611a6c8d508a5659d62b5946a.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-16147274aa94,,Bacterial Gill Disease|roboflow,3
roboflow-3d8f75360b70,roboflow,data/raw/roboflow/train/Bacterial gill disease/Bacterial-gill-disease-8-_jpeg.rf.0715fc8a6b5886afc1c14daf6a597209.jpg,train/Bacterial gill disease/Bacterial-gill-disease-8-_jpeg.rf.0715fc8a6b5886afc1c14daf6a597209.jpg,Bacterial gill disease,Bacterial Gill Disease,2,current_freshwater-16147274aa94,,Bacterial Gill Disease|roboflow,3
current_freshwater-f2f3de447788,current_freshwater,data/raw/current_freshwater/test_split/EUS_EUS_145.jpg,test_split/EUS_EUS_145.jpg,EUS,EUS Disease,3,current_freshwater-f2f3de447788,,EUS Disease|current_freshwater,3
current_freshwater-8eaa3974fe70,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_116.jpg,train_split/EUS/EUS_116.jpg,EUS,EUS Disease,3,current_freshwater-8eaa3974fe70,,EUS Disease|current_freshwater,3
current_freshwater-6e1f50c9648a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_123.jpg,train_split/EUS/EUS_123.jpg,EUS,EUS Disease,3,current_freshwater-6e1f50c9648a,,EUS Disease|current_freshwater,3
current_freshwater-f2f962ad0882,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_136.jpg,train_split/EUS/EUS_136.jpg,EUS,EUS Disease,3,current_freshwater-f2f962ad0882,,EUS Disease|current_freshwater,3
current_freshwater-28e5a1a4b4bd,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_153.jpg,train_split/EUS/EUS_153.jpg,EUS,EUS Disease,3,current_freshwater-28e5a1a4b4bd,,EUS Disease|current_freshwater,3
current_freshwater-711880f7dbe7,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_177.jpg,train_split/EUS/EUS_177.jpg,EUS,EUS Disease,3,current_freshwater-711880f7dbe7,,EUS Disease|current_freshwater,3
current_freshwater-e008c1a24112,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_247.jpg,train_split/EUS/EUS_247.jpg,EUS,EUS Disease,3,current_freshwater-e008c1a24112,,EUS Disease|current_freshwater,3
current_freshwater-da6c66c87de0,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_254.jpg,train_split/EUS/EUS_254.jpg,EUS,EUS Disease,3,current_freshwater-327f138cdd6c,,EUS Disease|current_freshwater,3
current_freshwater-46f9c815ca7f,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_319.jpg,train_split/EUS/EUS_319.jpg,EUS,EUS Disease,3,current_freshwater-46f9c815ca7f,,EUS Disease|current_freshwater,3
current_freshwater-b1f894a8a300,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_324.jpg,train_split/EUS/EUS_324.jpg,EUS,EUS Disease,3,current_freshwater-b1f894a8a300,,EUS Disease|current_freshwater,3
current_freshwater-e1d6aa79977c,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_38.jpg,train_split/EUS/EUS_38.jpg,EUS,EUS Disease,3,current_freshwater-e1d6aa79977c,,EUS Disease|current_freshwater,3
current_freshwater-098053e4542a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_43.jpg,train_split/EUS/EUS_43.jpg,EUS,EUS Disease,3,current_freshwater-098053e4542a,,EUS Disease|current_freshwater,3
current_freshwater-03d7230cedc7,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_59.jpg,train_split/EUS/EUS_59.jpg,EUS,EUS Disease,3,current_freshwater-03d7230cedc7,,EUS Disease|current_freshwater,3
current_freshwater-faab32bbfc75,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_65.jpg,train_split/EUS/EUS_65.jpg,EUS,EUS Disease,3,current_freshwater-faab32bbfc75,,EUS Disease|current_freshwater,3
current_freshwater-52d46a177053,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_66.jpg,train_split/EUS/EUS_66.jpg,EUS,EUS Disease,3,current_freshwater-52d46a177053,,EUS Disease|current_freshwater,3
current_freshwater-9c5c235f86bf,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_67.jpg,train_split/EUS/EUS_67.jpg,EUS,EUS Disease,3,current_freshwater-9c5c235f86bf,,EUS Disease|current_freshwater,3
current_freshwater-c3f4e7788f38,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_89.jpg,train_split/EUS/EUS_89.jpg,EUS,EUS Disease,3,current_freshwater-c3f4e7788f38,,EUS Disease|current_freshwater,3
current_freshwater-cc6cf81a55af,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_90.jpg,train_split/EUS/EUS_90.jpg,EUS,EUS Disease,3,current_freshwater-24fef844434a,,EUS Disease|current_freshwater,3
current_freshwater-836159949099,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_97.jpg,train_split/EUS/EUS_97.jpg,EUS,EUS Disease,3,current_freshwater-836159949099,,EUS Disease|current_freshwater,3
current_freshwater-cdc410748695,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_113.jpg,train_split/EUS/EUS_aug_113.jpg,EUS,EUS Disease,3,current_freshwater-cdc410748695,,EUS Disease|current_freshwater,3
current_freshwater-d0a6646da6e0,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_117.jpg,train_split/EUS/EUS_aug_117.jpg,EUS,EUS Disease,3,current_freshwater-d0a6646da6e0,,EUS Disease|current_freshwater,3
current_freshwater-24fef844434a,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_119.jpg,train_split/EUS/EUS_aug_119.jpg,EUS,EUS Disease,3,current_freshwater-24fef844434a,,EUS Disease|current_freshwater,3
current_freshwater-5fca5a4ffd72,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_128.jpg,train_split/EUS/EUS_aug_128.jpg,EUS,EUS Disease,3,current_freshwater-5fca5a4ffd72,,EUS Disease|current_freshwater,3
current_freshwater-4c4ede3a1d1f,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_147.jpg,train_split/EUS/EUS_aug_147.jpg,EUS,EUS Disease,3,current_freshwater-4c4ede3a1d1f,,EUS Disease|current_freshwater,3
current_freshwater-f373242df906,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_149.jpg,train_split/EUS/EUS_aug_149.jpg,EUS,EUS Disease,3,current_freshwater-f373242df906,,EUS Disease|current_freshwater,3
current_freshwater-85a9135ba71f,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_151.jpg,train_split/EUS/EUS_aug_151.jpg,EUS,EUS Disease,3,current_freshwater-85a9135ba71f,,EUS Disease|current_freshwater,3
current_freshwater-df2c46b0db64,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_209.jpg,train_split/EUS/EUS_aug_209.jpg,EUS,EUS Disease,3,current_freshwater-df2c46b0db64,,EUS Disease|current_freshwater,3
current_freshwater-327f138cdd6c,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_219.jpg,train_split/EUS/EUS_aug_219.jpg,EUS,EUS Disease,3,current_freshwater-327f138cdd6c,,EUS Disease|current_freshwater,3
current_freshwater-9687715993f3,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_29.jpg,train_split/EUS/EUS_aug_29.jpg,EUS,EUS Disease,3,current_freshwater-9687715993f3,,EUS Disease|current_freshwater,3
current_freshwater-75427c51b548,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_47.jpg,train_split/EUS/EUS_aug_47.jpg,EUS,EUS Disease,3,current_freshwater-75427c51b548,,EUS Disease|current_freshwater,3
current_freshwater-8e8e8a18cfcc,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_66.jpg,train_split/EUS/EUS_aug_66.jpg,EUS,EUS Disease,3,current_freshwater-28e5a1a4b4bd,,EUS Disease|current_freshwater,3
current_freshwater-abf790106463,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_76.jpg,train_split/EUS/EUS_aug_76.jpg,EUS,EUS Disease,3,current_freshwater-abf790106463,,EUS Disease|current_freshwater,3
current_freshwater-e28be9a5aebb,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_81.jpg,train_split/EUS/EUS_aug_81.jpg,EUS,EUS Disease,3,current_freshwater-e28be9a5aebb,,EUS Disease|current_freshwater,3
current_freshwater-bf901d084ed1,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_89.jpg,train_split/EUS/EUS_aug_89.jpg,EUS,EUS Disease,3,current_freshwater-bf901d084ed1,,EUS Disease|current_freshwater,3
current_freshwater-63a6d633be58,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_95.jpg,train_split/EUS/EUS_aug_95.jpg,EUS,EUS Disease,3,current_freshwater-63a6d633be58,,EUS Disease|current_freshwater,3
current_freshwater-dac25d474359,current_freshwater,data/raw/current_freshwater/train_split/EUS/EUS_aug_97.jpg,train_split/EUS/EUS_aug_97.jpg,EUS,EUS Disease,3,current_freshwater-52d46a177053,,EUS Disease|current_freshwater,3
kaptai-81fac4adb2d6,kaptai,data/raw/kaptai/EUS/EUS  (9).jpg,EUS/EUS  (9).jpg,EUS,EUS Disease,3,kaptai-81fac4adb2d6,,EUS Disease|kaptai,3
current_freshwater-6be23301e3a4,current_freshwater,data/raw/current_freshwater/test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_15.jpg,test_split/Fungal diseases Saprolegniasis_Fungal diseases Saprolegniasis_15.jpg,Fungal diseases Saprolegniasis,Saprolegniasis,4,current_freshwater-5729b6173c6d,,Saprolegniasis|current_freshwater,3
